nb_calls,priority,reason,year,month,day,weekday,hour
2,0,NE,2010,7,16,Friday,3
2,0,PS,2010,7,16,Friday,6
13,0,PS,2010,7,16,Friday,7
72,0,PS,2010,7,16,Friday,8
51,0,PS,2010,7,16,Friday,9
47,0,PS,2010,7,16,Friday,10
46,0,PS,2010,7,16,Friday,11
40,0,PS,2010,7,16,Friday,13
22,0,PS,2010,7,16,Friday,14
13,0,PS,2010,7,16,Friday,15
10,0,PS,2010,7,16,Friday,16
8,0,PS,2010,7,16,Friday,17
8,0,NW,2010,7,16,Friday,18
1,0,PS,2010,7,16,Friday,22
1,0,NW,2010,7,17,Saturday,11
1,0,PS,2010,7,17,Saturday,16
2,0,PS,2010,7,17,Saturday,19
7,0,NW,2010,7,17,Saturday,20
44,0,NW,2010,7,17,Saturday,21
36,0,NW,2010,7,17,Saturday,22
29,0,PS,2010,7,17,Saturday,23
104,0,PS,2010,7,18,Sunday,0
2,0,PS,2010,7,18,Sunday,2
3,0,PS,2010,7,18,Sunday,6
35,0,PS,2010,7,18,Sunday,7
77,0,PS,2010,7,18,Sunday,8
80,1,PS,2010,7,18,Sunday,9
87,0,PS,2010,7,18,Sunday,10
125,1,PS,2010,7,18,Sunday,11
170,2,PS,2010,7,18,Sunday,13
112,0,NE,2010,7,18,Sunday,14
118,2,PS,2010,7,18,Sunday,15
138,0,PS,2010,7,18,Sunday,16
108,1,PS,2010,7,18,Sunday,17
38,0,PS,2010,7,18,Sunday,18
55,2,PS,2010,7,18,Sunday,19
52,0,PS,2010,7,18,Sunday,20
69,2,PS,2010,7,18,Sunday,21
33,0,PS,2010,7,18,Sunday,22
19,0,PS,2010,7,18,Sunday,23
110,0,PS,2010,7,19,Monday,0
2,0,PS,2010,7,19,Monday,1
2,0,PS,2010,7,19,Monday,2
5,1,TT,2010,7,19,Monday,6
40,0,NW,2010,7,19,Monday,7
76,0,PS,2010,7,19,Monday,8
137,2,PS,2010,7,19,Monday,9
119,2,PS,2010,7,19,Monday,10
118,1,PS,2010,7,19,Monday,11
98,2,PS,2010,7,19,Monday,13
127,0,PS,2010,7,19,Monday,14
120,1,PS,2010,7,19,Monday,15
106,0,TT,2010,7,19,Monday,16
58,2,NE,2010,7,19,Monday,17
100,1,PS,2010,7,19,Monday,18
65,1,PS,2010,7,19,Monday,19
62,2,PS,2010,7,19,Monday,20
47,1,PS,2010,7,19,Monday,21
48,2,PS,2010,7,19,Monday,22
56,1,PS,2010,7,19,Monday,23
99,0,PS,2010,7,20,Tuesday,0
2,0,PS,2010,7,20,Tuesday,2
4,0,PS,2010,7,20,Tuesday,5
3,2,TT,2010,7,20,Tuesday,6
42,0,PS,2010,7,20,Tuesday,7
101,0,PS,2010,7,20,Tuesday,8
160,1,PS,2010,7,20,Tuesday,9
138,0,PS,2010,7,20,Tuesday,10
139,0,PS,2010,7,20,Tuesday,11
116,2,PS,2010,7,20,Tuesday,13
110,2,PS,2010,7,20,Tuesday,14
137,0,NE,2010,7,20,Tuesday,15
131,2,NE,2010,7,20,Tuesday,16
93,1,PS,2010,7,20,Tuesday,17
69,1,PS,2010,7,20,Tuesday,18
89,0,PS,2010,7,20,Tuesday,19
51,0,PS,2010,7,20,Tuesday,20
68,0,NW,2010,7,20,Tuesday,21
63,2,PS,2010,7,20,Tuesday,22
57,1,NE,2010,7,20,Tuesday,23
143,0,NW,2010,7,21,Wednesday,0
9,0,PS,2010,7,21,Wednesday,1
1,0,NE,2010,7,21,Wednesday,5
1,0,PS,2010,7,21,Wednesday,6
32,0,NW,2010,7,21,Wednesday,7
81,0,PS,2010,7,21,Wednesday,8
149,2,PS,2010,7,21,Wednesday,9
164,1,PS,2010,7,21,Wednesday,10
153,2,TT,2010,7,21,Wednesday,11
137,2,PS,2010,7,21,Wednesday,13
134,1,PS,2010,7,21,Wednesday,14
162,2,NE,2010,7,21,Wednesday,15
156,1,NE,2010,7,21,Wednesday,16
100,1,NE,2010,7,21,Wednesday,17
89,0,NW,2010,7,21,Wednesday,18
75,2,NE,2010,7,21,Wednesday,19
15,0,PS,2010,7,21,Wednesday,20
40,0,NW,2010,7,21,Wednesday,21
28,0,PS,2010,7,21,Wednesday,22
14,2,PS,2010,7,21,Wednesday,23
47,0,PS,2010,7,22,Thursday,0
2,0,PS,2010,7,22,Thursday,2
126,0,PS,2010,7,22,Thursday,7
171,0,PS,2010,7,22,Thursday,8
33,0,NW,2010,7,22,Thursday,9
84,0,PS,2010,7,22,Thursday,10
68,0,PS,2010,7,22,Thursday,11
51,0,PS,2010,7,22,Thursday,13
14,1,PS,2010,7,22,Thursday,14
32,0,NW,2010,7,22,Thursday,15
32,0,NW,2010,7,22,Thursday,16
34,0,PS,2010,7,22,Thursday,17
22,0,PS,2010,7,22,Thursday,18
21,1,PS,2010,7,22,Thursday,19
36,0,PS,2010,7,22,Thursday,20
50,0,PS,2010,7,22,Thursday,21
49,1,PS,2010,7,22,Thursday,22
49,0,NW,2010,7,22,Thursday,23
81,0,PS,2010,7,23,Friday,0
1,0,PS,2010,7,23,Friday,1
2,0,NW,2010,7,23,Friday,3
3,0,PS,2010,7,23,Friday,6
27,0,PS,2010,7,23,Friday,7
58,0,PS,2010,7,23,Friday,8
95,1,PS,2010,7,23,Friday,9
92,0,NW,2010,7,23,Friday,10
84,2,PS,2010,7,23,Friday,11
39,1,PS,2010,7,23,Friday,13
27,0,PS,2010,7,23,Friday,14
28,0,PS,2010,7,23,Friday,15
15,0,PS,2010,7,23,Friday,16
11,0,PS,2010,7,23,Friday,17
8,0,PS,2010,7,23,Friday,18
3,0,NW,2010,7,23,Friday,19
1,0,PS,2010,7,23,Friday,20
1,0,PS,2010,7,23,Friday,21
1,0,NW,2010,7,23,Friday,23
1,0,PS,2010,7,24,Saturday,2
35,2,PS,2010,7,24,Saturday,23
131,0,PS,2010,7,25,Sunday,0
5,0,PS,2010,7,25,Sunday,1
1,0,NW,2010,7,25,Sunday,3
4,0,PS,2010,7,25,Sunday,4
8,1,TT,2010,7,25,Sunday,6
50,2,PS,2010,7,25,Sunday,7
107,0,PS,2010,7,25,Sunday,8
146,1,PS,2010,7,25,Sunday,9
141,1,PS,2010,7,25,Sunday,10
139,1,PS,2010,7,25,Sunday,11
130,2,PS,2010,7,25,Sunday,13
137,2,NE,2010,7,25,Sunday,14
123,1,PS,2010,7,25,Sunday,15
132,2,PS,2010,7,25,Sunday,16
113,0,NW,2010,7,25,Sunday,17
74,2,NE,2010,7,25,Sunday,18
51,0,PS,2010,7,25,Sunday,19
55,0,PS,2010,7,25,Sunday,20
25,0,NW,2010,7,25,Sunday,21
42,2,NE,2010,7,25,Sunday,22
36,0,NW,2010,7,25,Sunday,23
119,0,PS,2010,7,26,Monday,0
3,0,PS,2010,7,26,Monday,1
3,0,PS,2010,7,26,Monday,2
3,0,PS,2010,7,26,Monday,3
1,0,PS,2010,7,26,Monday,5
2,0,PS,2010,7,26,Monday,6
28,0,PS,2010,7,26,Monday,7
83,0,NE,2010,7,26,Monday,8
145,0,PS,2010,7,26,Monday,9
152,1,PS,2010,7,26,Monday,10
135,2,PS,2010,7,26,Monday,11
115,2,PS,2010,7,26,Monday,13
131,2,PS,2010,7,26,Monday,14
134,1,PE,2010,7,26,Monday,15
101,0,PS,2010,7,26,Monday,16
69,2,PE,2010,7,26,Monday,17
78,0,NW,2010,7,26,Monday,18
75,0,NW,2010,7,26,Monday,19
61,0,PS,2010,7,26,Monday,20
68,0,NW,2010,7,26,Monday,21
68,2,PS,2010,7,26,Monday,22
49,2,PS,2010,7,26,Monday,23
121,0,NW,2010,7,27,Tuesday,0
4,0,PS,2010,7,27,Tuesday,2
1,0,NW,2010,7,27,Tuesday,6
24,0,PS,2010,7,27,Tuesday,7
54,0,PS,2010,7,27,Tuesday,8
132,1,PS,2010,7,27,Tuesday,9
169,1,NE,2010,7,27,Tuesday,10
124,0,NW,2010,7,27,Tuesday,11
100,0,NE,2010,7,27,Tuesday,13
122,1,PS,2010,7,27,Tuesday,14
124,2,PS,2010,7,27,Tuesday,15
138,0,NW,2010,7,27,Tuesday,16
98,2,PS,2010,7,27,Tuesday,17
105,1,PS,2010,7,27,Tuesday,18
54,1,PS,2010,7,27,Tuesday,19
60,0,PS,2010,7,27,Tuesday,20
45,0,PS,2010,7,27,Tuesday,21
48,0,PS,2010,7,27,Tuesday,22
41,2,PS,2010,7,27,Tuesday,23
130,2,PS,2010,7,28,Wednesday,0
3,0,NW,2010,7,28,Wednesday,1
2,0,NW,2010,7,28,Wednesday,2
4,0,PS,2010,7,28,Wednesday,4
11,0,PS,2010,7,28,Wednesday,6
41,2,PS,2010,7,28,Wednesday,7
91,2,PS,2010,7,28,Wednesday,8
136,0,PS,2010,7,28,Wednesday,9
149,2,PS,2010,7,28,Wednesday,10
141,2,PS,2010,7,28,Wednesday,11
119,2,PS,2010,7,28,Wednesday,13
142,2,PS,2010,7,28,Wednesday,14
151,2,PS,2010,7,28,Wednesday,15
102,2,PS,2010,7,28,Wednesday,16
93,1,PS,2010,7,28,Wednesday,17
69,0,NW,2010,7,28,Wednesday,18
59,2,PS,2010,7,28,Wednesday,19
45,0,NW,2010,7,28,Wednesday,20
71,0,NE,2010,7,28,Wednesday,21
46,2,PS,2010,7,28,Wednesday,22
43,2,PS,2010,7,28,Wednesday,23
134,0,NW,2010,7,29,Thursday,0
4,0,PS,2010,7,29,Thursday,6
22,0,NW,2010,7,29,Thursday,7
61,0,NW,2010,7,29,Thursday,8
140,0,NW,2010,7,29,Thursday,9
169,2,NE,2010,7,29,Thursday,10
153,0,NW,2010,7,29,Thursday,11
111,2,PS,2010,7,29,Thursday,13
141,1,PS,2010,7,29,Thursday,14
117,2,PS,2010,7,29,Thursday,15
123,2,PS,2010,7,29,Thursday,16
100,0,NW,2010,7,29,Thursday,17
69,2,PS,2010,7,29,Thursday,18
59,0,PS,2010,7,29,Thursday,19
42,0,NW,2010,7,29,Thursday,20
50,0,PS,2010,7,29,Thursday,21
51,1,PS,2010,7,29,Thursday,22
40,0,PS,2010,7,29,Thursday,23
98,0,PS,2010,7,30,Friday,0
1,0,PS,2010,7,30,Friday,6
26,0,PS,2010,7,30,Friday,7
49,0,NW,2010,7,30,Friday,8
101,1,PS,2010,7,30,Friday,9
93,0,NW,2010,7,30,Friday,10
77,0,PS,2010,7,30,Friday,11
58,0,NW,2010,7,30,Friday,13
32,2,PS,2010,7,30,Friday,14
22,0,PS,2010,7,30,Friday,15
10,0,PS,2010,7,30,Friday,16
3,0,PS,2010,7,30,Friday,17
11,0,NW,2010,7,30,Friday,18
5,0,PS,2010,7,30,Friday,19
3,0,NW,2010,7,30,Friday,20
1,0,NW,2010,7,30,Friday,21
1,0,NW,2010,7,30,Friday,22
1,0,PS,2010,7,30,Friday,23
1,0,IN,2010,7,31,Saturday,0
1,0,PS,2010,7,31,Saturday,11
1,0,PS,2010,7,31,Saturday,13
3,0,NW,2010,7,31,Saturday,14
4,0,NW,2010,7,31,Saturday,16
2,0,NW,2010,7,31,Saturday,17
5,0,NW,2010,7,31,Saturday,18
4,0,PS,2010,7,31,Saturday,19
10,0,PS,2010,7,31,Saturday,20
77,0,PS,2010,7,31,Saturday,21
89,1,PS,2010,7,31,Saturday,22
33,2,PS,2010,7,31,Saturday,23
187,2,PS,2010,8,1,Sunday,0
7,0,NW,2010,8,1,Sunday,1
1,0,PS,2010,8,1,Sunday,3
2,0,PS,2010,8,1,Sunday,5
13,0,PS,2010,8,1,Sunday,6
56,0,PS,2010,8,1,Sunday,7
136,2,PS,2010,8,1,Sunday,8
224,1,PS,2010,8,1,Sunday,9
234,1,PS,2010,8,1,Sunday,10
215,0,NW,2010,8,1,Sunday,11
175,1,PS,2010,8,1,Sunday,13
170,0,NW,2010,8,1,Sunday,14
194,0,PS,2010,8,1,Sunday,15
174,0,PS,2010,8,1,Sunday,16
171,0,NW,2010,8,1,Sunday,17
95,0,NW,2010,8,1,Sunday,18
64,0,PS,2010,8,1,Sunday,19
81,0,PS,2010,8,1,Sunday,20
82,1,PS,2010,8,1,Sunday,21
52,2,PS,2010,8,1,Sunday,22
42,2,PS,2010,8,1,Sunday,23
178,0,PS,2010,8,2,Monday,0
7,0,NW,2010,8,2,Monday,1
1,0,PS,2010,8,2,Monday,4
2,0,PS,2010,8,2,Monday,5
19,0,NW,2010,8,2,Monday,6
57,0,PS,2010,8,2,Monday,7
120,2,PS,2010,8,2,Monday,8
169,0,NW,2010,8,2,Monday,9
212,2,PS,2010,8,2,Monday,10
194,2,PS,2010,8,2,Monday,11
162,2,NE,2010,8,2,Monday,13
168,2,PS,2010,8,2,Monday,14
150,2,PS,2010,8,2,Monday,15
145,0,PS,2010,8,2,Monday,16
145,2,PS,2010,8,2,Monday,17
132,2,PS,2010,8,2,Monday,18
115,1,PS,2010,8,2,Monday,19
96,2,PS,2010,8,2,Monday,20
91,0,PS,2010,8,2,Monday,21
122,0,NW,2010,8,2,Monday,22
77,0,PS,2010,8,2,Monday,23
179,2,PS,2010,8,3,Tuesday,0
3,0,PS,2010,8,3,Tuesday,1
5,0,PS,2010,8,3,Tuesday,2
1,0,PS,2010,8,3,Tuesday,5
10,0,PS,2010,8,3,Tuesday,6
75,0,NW,2010,8,3,Tuesday,7
125,0,NW,2010,8,3,Tuesday,8
182,2,PS,2010,8,3,Tuesday,9
157,1,PS,2010,8,3,Tuesday,10
177,2,PS,2010,8,3,Tuesday,11
159,2,PS,2010,8,3,Tuesday,13
142,2,PS,2010,8,3,Tuesday,14
173,0,NW,2010,8,3,Tuesday,15
168,2,PS,2010,8,3,Tuesday,16
128,0,NW,2010,8,3,Tuesday,17
160,2,PS,2010,8,3,Tuesday,18
112,1,PS,2010,8,3,Tuesday,19
86,0,PS,2010,8,3,Tuesday,20
106,2,PS,2010,8,3,Tuesday,21
99,0,NW,2010,8,3,Tuesday,22
98,1,PS,2010,8,3,Tuesday,23
142,2,PS,2010,8,4,Wednesday,0
3,0,PS,2010,8,4,Wednesday,1
2,0,PS,2010,8,4,Wednesday,2
1,0,NW,2010,8,4,Wednesday,4
5,0,PS,2010,8,4,Wednesday,6
35,0,PS,2010,8,4,Wednesday,7
102,0,PS,2010,8,4,Wednesday,8
153,2,PS,2010,8,4,Wednesday,9
160,2,PS,2010,8,4,Wednesday,10
158,2,PS,2010,8,4,Wednesday,11
123,2,PS,2010,8,4,Wednesday,13
168,0,PS,2010,8,4,Wednesday,14
130,1,PS,2010,8,4,Wednesday,15
139,0,PS,2010,8,4,Wednesday,16
109,0,NW,2010,8,4,Wednesday,17
122,1,PS,2010,8,4,Wednesday,18
68,0,NW,2010,8,4,Wednesday,19
64,0,PS,2010,8,4,Wednesday,20
72,0,PS,2010,8,4,Wednesday,21
57,2,PS,2010,8,4,Wednesday,22
45,1,PS,2010,8,4,Wednesday,23
155,0,NW,2010,8,5,Thursday,0
2,0,IN,2010,8,5,Thursday,4
2,0,PS,2010,8,5,Thursday,5
5,0,PS,2010,8,5,Thursday,6
36,0,PS,2010,8,5,Thursday,7
77,0,PS,2010,8,5,Thursday,8
132,2,PS,2010,8,5,Thursday,9
184,2,PS,2010,8,5,Thursday,10
170,0,NW,2010,8,5,Thursday,11
142,1,PS,2010,8,5,Thursday,13
132,0,PS,2010,8,5,Thursday,14
166,1,PS,2010,8,5,Thursday,15
124,0,NW,2010,8,5,Thursday,16
93,2,PS,2010,8,5,Thursday,17
100,0,NW,2010,8,5,Thursday,18
64,0,NW,2010,8,5,Thursday,19
77,0,PS,2010,8,5,Thursday,20
117,0,PS,2010,8,5,Thursday,21
77,2,PS,2010,8,5,Thursday,22
58,2,NE,2010,8,5,Thursday,23
114,0,NE,2010,8,6,Friday,0
2,0,PS,2010,8,6,Friday,1
2,0,PS,2010,8,6,Friday,2
1,0,PS,2010,8,6,Friday,3
1,0,NW,2010,8,6,Friday,5
1,0,PS,2010,8,6,Friday,6
27,0,PS,2010,8,6,Friday,7
78,0,PS,2010,8,6,Friday,8
106,2,PS,2010,8,6,Friday,9
98,1,PS,2010,8,6,Friday,10
110,2,PS,2010,8,6,Friday,11
72,0,NE,2010,8,6,Friday,13
37,0,PS,2010,8,6,Friday,14
24,0,NW,2010,8,6,Friday,15
17,0,NW,2010,8,6,Friday,16
8,0,PS,2010,8,6,Friday,17
5,0,NW,2010,8,6,Friday,18
4,0,NW,2010,8,6,Friday,20
2,0,NW,2010,8,6,Friday,22
1,0,PS,2010,8,6,Friday,23
1,0,NW,2010,8,7,Saturday,0
2,0,PS,2010,8,7,Saturday,2
1,0,NW,2010,8,7,Saturday,9
1,0,NW,2010,8,7,Saturday,10
1,0,NW,2010,8,7,Saturday,11
1,0,IN,2010,8,7,Saturday,14
2,0,NW,2010,8,7,Saturday,16
1,0,NW,2010,8,7,Saturday,18
2,0,PS,2010,8,7,Saturday,19
2,0,IN,2010,8,7,Saturday,20
14,0,NW,2010,8,7,Saturday,21
78,0,PS,2010,8,7,Saturday,22
45,2,PS,2010,8,7,Saturday,23
170,0,PS,2010,8,8,Sunday,0
1,0,PS,2010,8,8,Sunday,2
3,0,PS,2010,8,8,Sunday,3
1,0,PS,2010,8,8,Sunday,5
8,0,PS,2010,8,8,Sunday,6
34,0,PS,2010,8,8,Sunday,7
106,2,NE,2010,8,8,Sunday,8
151,0,PS,2010,8,8,Sunday,9
182,1,PS,2010,8,8,Sunday,10
164,1,PS,2010,8,8,Sunday,11
155,2,PS,2010,8,8,Sunday,13
161,2,PS,2010,8,8,Sunday,14
141,1,PS,2010,8,8,Sunday,15
182,0,NW,2010,8,8,Sunday,16
126,0,NW,2010,8,8,Sunday,17
101,0,NW,2010,8,8,Sunday,18
68,1,PS,2010,8,8,Sunday,19
71,1,PE,2010,8,8,Sunday,20
57,2,PS,2010,8,8,Sunday,21
45,1,PS,2010,8,8,Sunday,22
30,0,NE,2010,8,8,Sunday,23
133,2,PS,2010,8,9,Monday,0
3,0,NW,2010,8,9,Monday,1
3,0,NW,2010,8,9,Monday,3
7,0,PS,2010,8,9,Monday,6
56,2,PS,2010,8,9,Monday,7
71,0,NW,2010,8,9,Monday,8
165,1,PS,2010,8,9,Monday,9
160,1,PS,2010,8,9,Monday,10
151,2,PS,2010,8,9,Monday,11
134,2,PS,2010,8,9,Monday,13
125,0,NE,2010,8,9,Monday,14
142,2,PS,2010,8,9,Monday,15
106,2,PS,2010,8,9,Monday,16
83,2,PS,2010,8,9,Monday,17
99,0,PS,2010,8,9,Monday,18
76,0,PS,2010,8,9,Monday,19
221,0,PS,2010,8,9,Monday,20
179,0,PS,2010,8,9,Monday,21
111,0,PS,2010,8,9,Monday,22
58,0,NW,2010,8,9,Monday,23
157,0,NE,2010,8,10,Tuesday,0
3,0,NW,2010,8,10,Tuesday,1
4,0,PS,2010,8,10,Tuesday,2
1,0,PS,2010,8,10,Tuesday,4
2,0,PS,2010,8,10,Tuesday,5
4,0,PS,2010,8,10,Tuesday,6
54,0,PS,2010,8,10,Tuesday,7
125,0,NW,2010,8,10,Tuesday,8
130,2,PS,2010,8,10,Tuesday,9
196,0,NW,2010,8,10,Tuesday,10
169,2,PS,2010,8,10,Tuesday,11
149,2,PS,2010,8,10,Tuesday,13
162,0,NW,2010,8,10,Tuesday,14
154,2,PS,2010,8,10,Tuesday,15
153,0,NW,2010,8,10,Tuesday,16
121,2,PS,2010,8,10,Tuesday,17
135,0,NW,2010,8,10,Tuesday,18
90,2,PS,2010,8,10,Tuesday,19
79,1,PS,2010,8,10,Tuesday,20
106,0,PS,2010,8,10,Tuesday,21
92,2,PS,2010,8,10,Tuesday,22
69,1,PS,2010,8,10,Tuesday,23
149,1,PS,2010,8,11,Wednesday,0
3,0,NW,2010,8,11,Wednesday,1
1,0,NW,2010,8,11,Wednesday,3
2,0,PS,2010,8,11,Wednesday,4
2,0,PS,2010,8,11,Wednesday,5
2,0,IN,2010,8,11,Wednesday,6
52,1,PS,2010,8,11,Wednesday,7
84,2,PS,2010,8,11,Wednesday,8
175,2,PS,2010,8,11,Wednesday,9
190,1,PS,2010,8,11,Wednesday,10
138,1,PS,2010,8,11,Wednesday,11
119,1,PS,2010,8,11,Wednesday,13
94,2,PS,2010,8,11,Wednesday,14
135,1,PS,2010,8,11,Wednesday,15
120,1,PS,2010,8,11,Wednesday,16
94,0,NW,2010,8,11,Wednesday,17
106,1,PS,2010,8,11,Wednesday,18
84,0,NW,2010,8,11,Wednesday,19
81,0,NW,2010,8,11,Wednesday,20
80,2,PS,2010,8,11,Wednesday,21
59,1,PS,2010,8,11,Wednesday,22
49,0,NW,2010,8,11,Wednesday,23
135,2,PS,2010,8,12,Thursday,0
3,0,NW,2010,8,12,Thursday,1
1,0,PS,2010,8,12,Thursday,2
18,0,PS,2010,8,12,Thursday,7
58,1,PS,2010,8,12,Thursday,8
99,0,NE,2010,8,12,Thursday,9
106,2,PS,2010,8,12,Thursday,10
122,2,PS,2010,8,12,Thursday,11
72,2,PS,2010,8,12,Thursday,13
136,0,NW,2010,8,12,Thursday,14
92,2,NE,2010,8,12,Thursday,15
109,2,PS,2010,8,12,Thursday,16
93,0,PS,2010,8,12,Thursday,17
80,2,PS,2010,8,12,Thursday,18
44,1,PS,2010,8,12,Thursday,19
68,0,NW,2010,8,12,Thursday,20
65,2,PS,2010,8,12,Thursday,21
94,0,PS,2010,8,12,Thursday,22
39,1,PS,2010,8,12,Thursday,23
111,2,PS,2010,8,13,Friday,0
1,0,NW,2010,8,13,Friday,1
2,0,NW,2010,8,13,Friday,3
3,0,NW,2010,8,13,Friday,4
2,0,NW,2010,8,13,Friday,5
5,0,PE,2010,8,13,Friday,6
21,0,PS,2010,8,13,Friday,7
69,0,PS,2010,8,13,Friday,8
74,0,PS,2010,8,13,Friday,9
75,1,PS,2010,8,13,Friday,10
70,1,PS,2010,8,13,Friday,11
71,0,PS,2010,8,13,Friday,13
38,0,NW,2010,8,13,Friday,14
14,0,PS,2010,8,13,Friday,15
20,0,PS,2010,8,13,Friday,16
15,0,NE,2010,8,13,Friday,17
7,0,PS,2010,8,13,Friday,18
1,0,NW,2010,8,13,Friday,19
2,0,NW,2010,8,13,Friday,21
4,0,NW,2010,8,14,Saturday,0
1,0,NW,2010,8,14,Saturday,1
1,0,PS,2010,8,14,Saturday,10
1,0,PS,2010,8,14,Saturday,14
3,0,PS,2010,8,14,Saturday,16
5,0,PS,2010,8,14,Saturday,17
1,0,PS,2010,8,14,Saturday,18
3,0,PS,2010,8,14,Saturday,19
23,0,NE,2010,8,14,Saturday,20
87,0,PS,2010,8,14,Saturday,21
70,0,PS,2010,8,14,Saturday,22
37,0,PS,2010,8,14,Saturday,23
116,2,PS,2010,8,15,Sunday,0
4,0,PS,2010,8,15,Sunday,1
3,0,PS,2010,8,15,Sunday,2
1,0,PS,2010,8,15,Sunday,5
4,0,PS,2010,8,15,Sunday,6
28,0,PS,2010,8,15,Sunday,7
102,2,PS,2010,8,15,Sunday,8
128,0,PS,2010,8,15,Sunday,9
146,2,PS,2010,8,15,Sunday,10
127,0,PS,2010,8,15,Sunday,11
119,1,PS,2010,8,15,Sunday,13
138,1,PS,2010,8,15,Sunday,14
130,2,NE,2010,8,15,Sunday,15
147,2,PS,2010,8,15,Sunday,16
125,0,NW,2010,8,15,Sunday,17
70,0,PS,2010,8,15,Sunday,18
53,2,PS,2010,8,15,Sunday,19
63,0,PS,2010,8,15,Sunday,20
73,0,PS,2010,8,15,Sunday,21
55,1,PS,2010,8,15,Sunday,22
34,1,PS,2010,8,15,Sunday,23
122,0,NW,2010,8,16,Monday,0
1,0,NW,2010,8,16,Monday,1
1,0,NW,2010,8,16,Monday,3
5,0,PS,2010,8,16,Monday,6
38,0,PS,2010,8,16,Monday,7
73,0,NW,2010,8,16,Monday,8
121,0,PS,2010,8,16,Monday,9
150,0,PS,2010,8,16,Monday,10
158,1,PS,2010,8,16,Monday,11
116,1,PS,2010,8,16,Monday,13
110,1,NE,2010,8,16,Monday,14
208,0,NE,2010,8,16,Monday,15
104,0,NW,2010,8,16,Monday,16
72,2,PS,2010,8,16,Monday,17
89,0,PS,2010,8,16,Monday,18
80,2,NE,2010,8,16,Monday,19
62,0,PS,2010,8,16,Monday,20
69,0,PS,2010,8,16,Monday,21
73,2,NE,2010,8,16,Monday,22
52,2,PS,2010,8,16,Monday,23
84,2,PS,2010,8,17,Tuesday,0
3,0,NW,2010,8,17,Tuesday,1
1,0,PS,2010,8,17,Tuesday,2
1,0,PS,2010,8,17,Tuesday,4
1,0,PE,2010,8,17,Tuesday,5
2,0,PS,2010,8,17,Tuesday,6
42,0,PS,2010,8,17,Tuesday,7
59,0,PS,2010,8,17,Tuesday,8
120,2,PS,2010,8,17,Tuesday,9
131,2,PS,2010,8,17,Tuesday,10
119,2,NE,2010,8,17,Tuesday,11
100,2,PS,2010,8,17,Tuesday,13
99,0,PS,2010,8,17,Tuesday,14
119,1,PS,2010,8,17,Tuesday,15
111,2,PS,2010,8,17,Tuesday,16
75,0,NW,2010,8,17,Tuesday,17
70,2,PS,2010,8,17,Tuesday,18
50,0,NW,2010,8,17,Tuesday,19
59,0,PS,2010,8,17,Tuesday,20
54,0,PS,2010,8,17,Tuesday,21
44,2,PS,2010,8,17,Tuesday,22
53,0,PS,2010,8,17,Tuesday,23
72,2,PS,2010,8,18,Wednesday,0
1,0,NW,2010,8,18,Wednesday,1
1,0,PS,2010,8,18,Wednesday,2
1,0,PS,2010,8,18,Wednesday,3
1,0,PS,2010,8,18,Wednesday,6
23,0,PS,2010,8,18,Wednesday,7
71,0,NE,2010,8,18,Wednesday,8
95,0,PS,2010,8,18,Wednesday,9
121,2,PS,2010,8,18,Wednesday,10
109,0,PS,2010,8,18,Wednesday,11
90,2,PS,2010,8,18,Wednesday,13
79,0,PS,2010,8,18,Wednesday,14
89,1,PS,2010,8,18,Wednesday,15
93,2,PS,2010,8,18,Wednesday,16
49,0,NE,2010,8,18,Wednesday,17
54,2,PS,2010,8,18,Wednesday,18
48,0,PS,2010,8,18,Wednesday,19
45,0,PS,2010,8,18,Wednesday,20
57,0,NE,2010,8,18,Wednesday,21
67,0,PS,2010,8,18,Wednesday,22
34,1,PS,2010,8,18,Wednesday,23
91,0,NW,2010,8,19,Thursday,0
2,0,NW,2010,8,19,Thursday,1
2,0,PS,2010,8,19,Thursday,2
1,0,PS,2010,8,19,Thursday,4
2,0,PS,2010,8,19,Thursday,6
37,0,PS,2010,8,19,Thursday,7
46,0,PS,2010,8,19,Thursday,8
83,0,PS,2010,8,19,Thursday,9
113,0,NW,2010,8,19,Thursday,10
104,0,PS,2010,8,19,Thursday,11
158,2,PS,2010,8,19,Thursday,13
169,0,PS,2010,8,19,Thursday,14
108,2,PS,2010,8,19,Thursday,15
107,0,NW,2010,8,19,Thursday,16
101,1,PS,2010,8,19,Thursday,17
72,1,PS,2010,8,19,Thursday,18
46,1,PS,2010,8,19,Thursday,19
44,0,NW,2010,8,19,Thursday,20
64,0,NW,2010,8,19,Thursday,21
46,0,PS,2010,8,19,Thursday,22
47,0,PS,2010,8,19,Thursday,23
102,2,PS,2010,8,20,Friday,0
5,0,PS,2010,8,20,Friday,1
19,0,PS,2010,8,20,Friday,7
48,0,PS,2010,8,20,Friday,8
81,0,PS,2010,8,20,Friday,9
80,1,PS,2010,8,20,Friday,10
73,2,PS,2010,8,20,Friday,11
51,0,PS,2010,8,20,Friday,13
35,0,NW,2010,8,20,Friday,14
14,0,PS,2010,8,20,Friday,15
15,0,PS,2010,8,20,Friday,16
8,0,NW,2010,8,20,Friday,17
6,0,PS,2010,8,20,Friday,18
4,0,NW,2010,8,20,Friday,19
1,0,NW,2010,8,20,Friday,20
1,0,NW,2010,8,20,Friday,21
2,0,NW,2010,8,21,Saturday,0
1,0,PS,2010,8,21,Saturday,9
